trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-0000000B,SIG-BT-0000000B,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1578552600000,1578554100000,1500000,7913.610000,7944.944147,7896.202140,7944.944147,0.429087,13.445086,3.402352,0.000000,3.402352,10.042733,1.800000,6,take_profit,29.595263,29.575466,-0.019798,10.019798,0.000000,10.019798,29.575466,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=7908.000000, sweep_depth_bps=12.65, wick=0.59, close_loc=0.60, vol=2.24"
TRD-SIG-BT-0000000C,SIG-BT-0000000C,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1578561000000,1578564000000,3000000,7888.600000,7859.998817,7859.998817,7940.082129,0.261687,-7.484556,2.060601,0.000000,2.060601,-9.545157,1.800000,11,stop_loss,55.261427,-46.238220,-101.499647,9.981872,0.000000,9.981872,-46.238220,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=7875.710000, sweep_depth_bps=17.41, wick=0.74, close_loc=0.74, vol=2.98"
TRD-SIG-BT-0000000D,SIG-BT-0000000D,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1578564300000,1578564900000,600000,7879.000000,7928.000400,7851.777556,7928.000400,0.274415,13.446429,2.168836,0.000000,2.168836,11.277593,1.800000,3,take_profit,52.191141,52.160045,-0.031096,10.031096,0.000000,10.031096,52.160045,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=7862.000000, sweep_depth_bps=10.65, wick=0.85, close_loc=1.00, vol=1.91"
TRD-SIG-BT-0000000E,SIG-BT-0000000E,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1578587400000,1578589800000,2400000,7838.000000,7808.672981,7808.672981,7890.788635,0.255299,-7.487155,1.997289,0.000000,1.997289,-9.484444,1.800000,9,stop_loss,57.349623,-47.397749,-104.747373,9.981292,0.000000,9.981292,-47.397749,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=7825.000000, sweep_depth_bps=19.17, wick=0.77, close_loc=0.92, vol=2.57"
TRD-SIG-BT-0000000F,SIG-BT-0000000F,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1578645000000,1578645900000,900000,7711.420000,7689.638709,7689.638709,7750.626324,0.343089,-7.472928,2.641969,0.000000,2.641969,-10.114897,1.800000,4,stop_loss,40.841900,-38.231377,-79.073277,9.985877,0.000000,9.985877,-38.231377,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=7707.050000, sweep_depth_bps=19.71, wick=0.83, close_loc=0.83, vol=2.83"
TRD-SIG-BT-00000010,SIG-BT-00000010,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1578651900000,1578654600000,2700000,7730.960000,7843.382649,7668.502973,7843.382649,0.119406,13.423960,0.929836,0.000000,0.929836,12.494124,1.800000,10,take_profit,135.418743,135.346034,-0.072709,10.072709,0.000000,10.072709,135.346034,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=7680.540000, sweep_depth_bps=13.72, wick=0.44, close_loc=0.75, vol=4.12"
TRD-SIG-BT-00000011,SIG-BT-00000011,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1578741000000,1578741900000,900000,8031.910000,8069.560717,8010.992935,8069.560717,0.357435,13.457694,2.877617,0.000000,2.877617,10.580078,1.800000,4,take_profit,36.876419,36.852980,-0.023438,10.023438,0.000000,10.023438,36.852980,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8022.900000, sweep_depth_bps=12.31, wick=0.65, close_loc=0.65, vol=1.84"
TRD-SIG-BT-00000012,SIG-BT-00000012,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1578786900000,1578787200000,300000,8026.600000,8002.785851,8002.785851,8069.465468,0.314618,-7.492367,2.521569,0.000000,2.521569,-10.013936,1.800000,2,stop_loss,43.404266,-39.654202,-83.058468,9.985165,0.000000,9.985165,-39.654202,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8015.000000, sweep_depth_bps=13.89, wick=0.55, close_loc=0.85, vol=1.96"
TRD-SIG-BT-00000013,SIG-BT-00000013,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1578849300000,1578849300000,0,8095.290000,8143.372665,8068.577408,8143.372665,0.279918,13.459223,2.272750,0.000000,2.272750,11.186473,1.800000,1,take_profit,49.395852,49.366154,-0.029698,10.029698,0.000000,10.029698,49.366154,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8088.000000, sweep_depth_bps=22.09, wick=0.79, close_loc=1.00, vol=4.42"
TRD-SIG-BT-00000014,SIG-BT-00000014,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1578849900000,1578858600000,8700000,8147.320000,8127.490000,8197.878765,8056.314223,0.148226,2.939322,1.206175,0.000000,1.206175,1.733147,1.800000,30,time_exit,101.700261,14.351462,-87.348800,9.987830,0.000000,9.987830,14.351462,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_short level=8186.000000, sweep_depth_bps=10.99, wick=0.51, close_loc=0.74, vol=4.38"
TRD-SIG-BT-00000015,SIG-BT-00000015,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579062600000,1579064400000,1800000,8618.000000,8573.040003,8573.040003,8698.927994,0.166742,-7.496726,1.433235,0.000000,1.433235,-8.929961,1.800000,7,stop_loss,83.905771,-62.143788,-146.049559,9.973915,0.000000,9.973915,-62.143788,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8614.040000, sweep_depth_bps=43.63, wick=0.69, close_loc=0.69, vol=3.35"
TRD-SIG-BT-00000016,SIG-BT-00000016,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579064700000,1579073400000,8700000,8629.630000,8637.610000,8566.206924,8743.791537,0.117991,0.941565,1.018687,0.000000,1.018687,-0.077121,1.800000,30,time_exit,122.290187,-0.757414,-123.047601,10.004624,0.000000,10.004624,-0.757414,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8576.460000, sweep_depth_bps=6.93, wick=0.47, close_loc=0.80, vol=1.40"
TRD-SIG-BT-00000017,SIG-BT-00000017,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1579082700000,1579082700000,0,8769.730000,8799.695199,8799.695199,8715.792642,0.249730,-7.483215,2.193808,0.000000,2.193808,-9.677023,1.800000,1,stop_loss,51.504012,-44.185980,-95.689993,10.017084,0.000000,10.017084,-44.185980,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_short level=8790.600000, sweep_depth_bps=7.79, wick=0.72, close_loc=0.72, vol=2.24"
TRD-SIG-BT-00000018,SIG-BT-00000018,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579135200000,1579137600000,2400000,8740.470000,8713.357206,8713.357206,8789.273029,0.275468,-7.468699,2.403983,0.000000,2.403983,-9.872682,1.800000,9,stop_loss,45.835703,-41.004325,-86.840028,9.984490,0.000000,9.984490,-41.004325,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8720.040000, sweep_depth_bps=4.24, wick=0.66, close_loc=0.67, vol=1.30"
TRD-SIG-BT-00000019,SIG-BT-00000019,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579145400000,1579149300000,3900000,8627.660000,8688.253876,8593.996736,8688.253876,0.221425,13.417003,1.917089,0.000000,1.917089,11.499914,1.800000,14,take_profit,60.232109,60.196993,-0.035116,10.035116,0.000000,10.035116,60.196993,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8610.000000, sweep_depth_bps=15.97, wick=0.71, close_loc=0.71, vol=1.62"
TRD-SIG-BT-0000001A,SIG-BT-0000001A,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579325700000,1579327800000,2100000,8846.440000,8823.801540,8823.801540,8887.189228,0.330020,-7.471140,2.915765,0.000000,2.915765,-10.386905,1.800000,8,stop_loss,36.062855,-35.577679,-71.640534,9.987205,0.000000,9.987205,-35.577679,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8827.450000, sweep_depth_bps=2.28, wick=0.39, close_loc=0.84, vol=1.20"
TRD-SIG-BT-0000001B,SIG-BT-0000001B,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579365300000,1579374000000,8700000,8888.400000,8896.000000,8852.707569,8952.646375,0.208884,1.587515,1.857434,0.000000,1.857434,-0.269919,1.800000,30,time_exit,62.281147,-1.453805,-63.734952,10.004275,0.000000,10.004275,-1.453805,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8866.000000, sweep_depth_bps=12.41, wick=0.37, close_loc=0.86, vol=2.09"
TRD-SIG-BT-0000001C,SIG-BT-0000001C,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579510200000,1579518900000,8700000,8638.550000,8661.370000,8599.683314,8708.510035,0.191813,4.377184,1.659179,0.000000,1.659179,2.718005,1.800000,30,time_exit,70.985855,16.403262,-54.582592,10.013208,0.000000,10.013208,16.403262,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8628.060000, sweep_depth_bps=31.36, wick=0.78, close_loc=0.78, vol=4.02"
TRD-SIG-BT-0000001D,SIG-BT-0000001D,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579523700000,1579525500000,1800000,8587.410000,8549.850801,8549.850801,8655.016559,0.198599,-7.459232,1.701724,0.000000,1.701724,-9.160956,1.800000,7,stop_loss,68.727531,-53.715648,-122.443180,9.978131,0.000000,9.978131,-53.715648,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8575.000000, sweep_depth_bps=28.02, wick=0.74, close_loc=0.78, vol=2.84"
TRD-SIG-BT-0000001E,SIG-BT-0000001E,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1579536600000,1579545300000,8700000,8685.100000,8676.120000,8712.043353,8636.601965,0.276339,2.481521,2.398788,0.000000,2.398788,0.082733,1.800000,30,time_exit,45.840503,0.344717,-45.495786,9.994830,0.000000,9.994830,0.344717,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_short level=8698.000000, sweep_depth_bps=14.54, wick=0.64, close_loc=0.76, vol=1.83"
TRD-SIG-BT-0000001F,SIG-BT-0000001F,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579602600000,1579611300000,8700000,8636.200000,8667.260000,8608.136678,8686.713979,0.265315,8.240678,2.295432,0.000000,2.295432,5.945246,1.800000,30,time_exit,48.490979,25.946910,-22.544069,10.017982,0.000000,10.017982,25.946910,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8619.170000, sweep_depth_bps=12.14, wick=0.81, close_loc=0.90, vol=3.85"
TRD-SIG-BT-00000020,SIG-BT-00000020,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579692000000,1579700700000,8700000,8643.050000,8653.390000,8614.655191,8694.160657,0.262532,2.714576,2.270430,0.000000,2.270430,0.444146,1.800000,30,time_exit,49.134978,1.957388,-47.177590,10.005982,0.000000,10.005982,1.957388,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8633.270000, sweep_depth_bps=19.90, wick=0.75, close_loc=0.75, vol=4.52"
TRD-SIG-BT-00000021,SIG-BT-00000021,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579711200000,1579719900000,8700000,8648.580000,8674.340000,8583.351759,8765.990834,0.114294,2.944214,0.989953,0.000000,0.989953,1.954261,1.800000,30,time_exit,125.757355,19.770344,-105.987011,10.014893,0.000000,10.014893,19.770344,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8616.090000, sweep_depth_bps=35.10, wick=0.69, close_loc=0.72, vol=10.66"
TRD-SIG-BT-00000022,SIG-BT-00000022,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579745700000,1579754400000,8700000,8600.000000,8602.450000,8568.527465,8656.650563,0.236973,0.580583,2.038255,0.000000,2.038255,-1.457672,1.800000,30,time_exit,55.872747,-7.152587,-63.025334,10.001424,0.000000,10.001424,-7.152587,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8580.000000, sweep_depth_bps=11.66, wick=0.54, close_loc=1.00, vol=2.32"
TRD-SIG-BT-00000023,SIG-BT-00000023,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579756500000,1579756800000,300000,8569.790000,8548.552387,8548.552387,8608.017704,0.351073,-7.455944,3.004890,0.000000,3.004890,-10.460834,1.800000,2,stop_loss,34.607516,-34.769562,-69.377078,9.987609,0.000000,9.987609,-34.769562,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8552.000000, sweep_depth_bps=2.34, wick=0.39, close_loc=0.74, vol=2.99"
TRD-SIG-BT-00000024,SIG-BT-00000024,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579758000000,1579766700000,8700000,8547.970000,8591.850000,8502.169112,8630.411598,0.162448,7.128208,1.392163,0.000000,1.392163,5.736046,1.800000,30,time_exit,86.445820,41.308159,-45.137662,10.025667,0.000000,10.025667,41.308159,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8513.000000, sweep_depth_bps=10.57, wick=0.43, close_loc=1.00, vol=2.31"
TRD-SIG-BT-00000025,SIG-BT-00000025,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579777800000,1579779300000,1500000,8427.590000,8472.490290,8402.645395,8472.490290,0.298616,13.407942,2.523317,0.000000,2.523317,10.884625,1.800000,6,take_profit,43.277734,43.251095,-0.026639,10.026639,0.000000,10.026639,43.251095,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8414.140000, sweep_depth_bps=11.24, wick=0.61, close_loc=0.61, vol=1.50"
TRD-SIG-BT-00000026,SIG-BT-00000026,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1579814100000,1579817700000,3600000,8419.690000,8437.943134,8437.943134,8386.834359,0.408981,-7.465183,3.447225,0.000000,3.447225,-10.912409,1.800000,13,stop_loss,29.022388,-31.689944,-60.712332,10.010840,0.000000,10.010840,-31.689944,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_short level=8432.990000, sweep_depth_bps=4.76, wick=0.68, close_loc=0.68, vol=2.62"
TRD-SIG-BT-00000027,SIG-BT-00000027,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1579876800000,1579878600000,1800000,8491.390000,8451.575843,8513.508976,8451.575843,0.336761,13.407867,2.852867,0.000000,2.852867,10.554999,1.800000,7,take_profit,36.887679,36.911123,0.023444,9.976556,0.000000,9.976556,36.911123,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_short level=8495.000000, sweep_depth_bps=19.41, wick=0.73, close_loc=0.73, vol=2.61"
TRD-SIG-BT-00000028,SIG-BT-00000028,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1579881900000,1579890600000,8700000,8491.870000,8477.240000,8530.104621,8423.047683,0.195233,2.856254,1.656462,0.000000,1.656462,1.199792,1.800000,30,time_exit,71.044949,7.236857,-63.808092,9.991386,0.000000,9.991386,7.236857,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_short level=8520.000000, sweep_depth_bps=9.39, wick=0.49, close_loc=0.95, vol=1.71"
TRD-SIG-BT-00000029,SIG-BT-00000029,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579905600000,1579907100000,1500000,8458.670000,8436.604488,8436.604488,8498.387921,0.338376,-7.466447,2.858480,0.000000,2.858480,-10.324927,1.800000,6,stop_loss,36.955280,-36.073223,-73.028503,9.986957,0.000000,9.986957,-36.073223,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8449.910000, sweep_depth_bps=15.28, wick=0.84, close_loc=0.92, vol=1.87"
TRD-SIG-BT-0000002A,SIG-BT-0000002A,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579913700000,1579914000000,300000,8330.000000,8309.852174,8309.852174,8366.266086,0.369815,-7.450960,3.076830,0.000000,3.076830,-10.527789,1.800000,2,stop_loss,33.536718,-34.174972,-67.711690,9.987906,0.000000,9.987906,-34.174972,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8320.100000, sweep_depth_bps=9.74, wick=0.65, close_loc=0.67, vol=2.15"
TRD-SIG-BT-0000002B,SIG-BT-0000002B,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1579941600000,1579944900000,3300000,8372.000000,8337.168509,8391.350828,8337.168509,0.384230,13.383302,3.210082,0.000000,3.210082,10.173221,1.800000,12,take_profit,31.604743,31.625545,0.020802,9.979198,0.000000,9.979198,31.625545,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_short level=8374.630000, sweep_depth_bps=18.35, wick=0.62, close_loc=0.72, vol=3.32"
TRD-SIG-BT-0000002C,SIG-BT-0000002C,2020-01,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579998600000,1580007300000,8700000,8333.880000,8328.830000,8298.965076,8396.726864,0.213388,-1.077610,1.777812,0.000000,1.777812,-2.855421,1.800000,30,time_exit,65.411289,-16.056573,-81.467862,9.996970,0.000000,9.996970,-16.056573,liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,"lsr_v1_long level=8313.670000, sweep_depth_bps=16.44, wick=0.42, close_loc=0.90, vol=2.53"
